distance_m,elapsed_time_s,elevation_gain_m,mean_km_per_week,mean_training_days_per_week,gender_binary
11033.0,4173,315.0,44.45545136986301,3.0136986301369864,1.0
5348.0,4102,334.4,25.94252777777778,2.287037037037037,0.0
11004.1,3679,51.0,21.75020289855072,2.2028985507246377,0.0
6114.0,2388,49.4,12.064848920863309,1.6978417266187051,1.0
21087.6,5141,75.5,85.69425923913043,6.603260869565218,0.0
7926.1,2685,10.0,28.74646322580645,2.832258064516129,1.0
11000.0,3420,0.0,49.11117622377622,4.65034965034965,0.0
5308.1,1805,60.0,25.767520512820514,2.9786324786324787,0.0
11058.8,4135,76.8,21.128724242424244,2.242424242424242,0.0
15088.5,8058,1137.0,54.92121412429378,4.203389830508475,0.0
8941.0,2700,70.7,24.53331090909091,2.390909090909091,0.0
3449.2,1126,79.0,26.997299014778324,2.5467980295566504,0.0
16038.0,4659,44.0,74.60554748201439,5.532374100719425,0.0
8359.0,2787,218.8,22.02987234042553,2.3085106382978724,0.0
8716.5,3145,18.9,20.43143297297297,2.562162162162162,1.0
11755.9,3374,58.1,16.10456875,1.421875,0.0
10377.5,3486,322.0,27.563100925925923,2.1296296296296298,1.0
14521.0,4914,82.6,49.3882,3.730769230769231,0.0
10002.1,3050,109.1,53.12736193548387,4.909677419354839,0.0
10005.5,3527,79.0,16.821094690265486,1.5575221238938053,1.0
6633.0,2465,62.0,38.18772439024391,3.642276422764228,0.0
6582.0,1708,12.0,49.88999083333333,4.204166666666667,0.0
12115.6,4350,84.9,40.37502978723405,3.7163120567375887,1.0
4775.1,1282,17.5,32.11783384615385,2.292307692307692,0.0
19088.7,5046,516.0,49.88999083333333,4.204166666666667,0.0
5334.9,2449,91.0,20.846510169491523,2.016949152542373,0.0
3980.6,826,0.0,26.961164383561645,2.8767123287671232,0.0
9405.2,2795,160.0,28.74646322580645,2.832258064516129,1.0
10564.4,3269,39.1,29.195438216560508,2.394904458598726,0.0
6634.0,3280,151.0,31.66878714285714,3.1,0.0
5705.8,2125,100.2,12.533813333333336,1.9777777777777776,1.0
9852.1,2583,10.0,51.48175508474576,3.889830508474576,0.0
15671.0,8345,1374.8,33.352265263157896,3.594736842105263,1.0
3.4,2,0.0,25.767520512820514,2.9786324786324787,0.0
6729.0,2512,85.0,38.18772439024391,3.642276422764228,0.0
9356.0,3588,37.4,13.223928125,1.84375,1.0
7301.7,5278,884.0,26.997299014778324,2.5467980295566504,0.0
1687.5,499,9.0,44.45545136986301,3.0136986301369864,1.0
6923.5,2022,96.0,25.767520512820514,2.9786324786324787,0.0
10422.2,3221,48.9,32.7191614213198,2.9035532994923856,0.0
11035.1,3229,18.2,34.08691495327103,2.7009345794392523,0.0
4317.5,2029,14.0,27.996817535545024,2.720379146919431,0.0
3088.6,374,0.0,33.352265263157896,3.594736842105263,1.0
7808.0,5225,545.0,49.11117622377622,4.65034965034965,0.0
8545.0,2426,50.0,23.269285263157897,2.205263157894737,0.0
28446.7,15767,1894.4,49.11117622377622,4.65034965034965,0.0
211.9,84,0.0,49.3882,3.730769230769231,0.0
7564.7,2610,0.0,35.51523975903615,3.108433734939759,1.0
11204.0,3747,277.0,25.94252777777778,2.287037037037037,0.0
2818.0,1163,17.0,31.66878714285714,3.1,0.0
11509.9,3074,110.0,42.844456056338025,3.352112676056338,0.0
4398.9,1287,6.0,25.767520512820514,2.9786324786324787,0.0
6187.0,1847,36.0,35.00285864197531,4.203703703703703,0.0
9148.5,3007,73.2,23.354564705882357,2.0,0.0
11374.6,3700,160.9,29.195438216560508,2.394904458598726,0.0
10101.0,4133,638.0,42.844456056338025,3.352112676056338,0.0
42416.4,13178,160.6,49.3882,3.730769230769231,0.0
7282.5,2611,143.6,35.89793122807018,3.0,1.0
14203.0,4223,58.5,34.08691495327103,2.7009345794392523,0.0
14045.1,4219,72.8,85.69425923913043,6.603260869565218,0.0
2777.1,1036,8.0,26.820742545454547,2.3854545454545453,0.0
5923.6,1960,19.4,35.89793122807018,3.0,1.0
10758.7,3610,35.2,20.43143297297297,2.562162162162162,1.0
13338.8,9144,1103.0,26.86536751592357,2.738853503184713,0.0
7018.7,2610,22.0,26.86536751592357,2.738853503184713,0.0
15251.2,4349,176.0,53.43195760869565,6.467391304347826,0.0
6341.0,1901,79.0,34.366773202614375,2.7973856209150325,0.0
9185.8,2499,54.8,85.69425923913043,6.603260869565218,0.0
8621.0,3028,26.0,31.66878714285714,3.1,0.0
9120.0,3484,57.0,24.43524147465438,2.3317972350230414,0.0
9018.0,2970,64.8,27.33715833333333,2.5185185185185186,0.0
17009.5,6048,550.0,74.60554748201439,5.532374100719425,0.0
10524.2,3949,95.0,16.821094690265486,1.5575221238938053,1.0
21725.1,6902,205.3,53.12736193548387,4.909677419354839,0.0
6409.0,1920,19.0,26.997299014778324,2.5467980295566504,0.0
3329.5,1040,29.0,25.767520512820514,2.9786324786324787,0.0
6699.3,2239,25.0,49.44068368794326,4.404255319148936,0.0
10894.3,8038,1016.0,26.86536751592357,2.738853503184713,0.0
6091.4,2421,54.0,38.574932,3.4,1.0
11298.3,3358,235.0,42.844456056338025,3.352112676056338,0.0
26769.5,9309,260.3,49.3882,3.730769230769231,0.0
6403.8,1971,116.1,15.224992134831462,1.7191011235955056,0.0
15954.8,4064,36.6,85.69425923913043,6.603260869565218,0.0
2912.4,1043,8.0,12.0818875,1.28125,1.0
9250.0,2986,186.0,44.45545136986301,3.0136986301369864,1.0
8028.8,2936,209.2,24.43524147465438,2.3317972350230414,0.0
11023.3,3190,159.7,85.69425923913043,6.603260869565218,0.0
16702.3,7463,891.1,29.195438216560508,2.394904458598726,0.0
4313.0,1594,71.3,12.06235,2.0476190476190474,1.0
2618.9,1833,478.5,29.195438216560508,2.394904458598726,0.0
18270.1,7005,564.0,56.77293787878788,5.303030303030303,1.0
7502.3,2577,89.0,25.767520512820514,2.9786324786324787,0.0
13075.8,4214,273.4,29.195438216560508,2.394904458598726,0.0
10540.0,3686,38.0,38.18772439024391,3.642276422764228,0.0
8743.6,3034,20.1,49.3882,3.730769230769231,0.0
11046.9,3276,273.0,42.844456056338025,3.352112676056338,0.0
11554.8,5258,304.8,17.082857,1.92,1.0
12510.9,4036,274.8,42.844456056338025,3.352112676056338,0.0
4712.8,1146,17.7,32.11783384615385,2.292307692307692,0.0
14779.4,5411,422.0,20.703031707317077,1.8902439024390243,0.0
8521.2,3092,72.0,25.65949918032787,2.819672131147541,1.0
7357.8,2150,128.6,34.366773202614375,2.7973856209150325,0.0
10294.7,3394,254.0,42.844456056338025,3.352112676056338,0.0
9306.0,3586,243.0,31.66878714285714,3.1,0.0
13198.6,4559,401.0,36.79205359477124,3.117647058823529,0.0
4636.3,1355,46.3,53.42917714285715,3.4761904761904763,0.0
13417.0,3479,81.3,85.69425923913043,6.603260869565218,0.0
7984.0,2653,44.6,27.996817535545024,2.720379146919431,0.0
9870.7,3267,136.0,51.48175508474576,3.889830508474576,0.0
10811.0,4200,67.2,33.0503197740113,2.4293785310734464,0.0
2821.0,1235,0.0,35.52483238434164,2.6334519572953736,0.0
1434.1,358,0.0,15.224992134831462,1.7191011235955056,0.0
10391.8,3803,255.3,26.155980451127817,2.5864661654135337,
13547.2,4743,346.8,15.224992134831462,1.7191011235955056,0.0
3829.8,4094,189.5,25.94252777777778,2.287037037037037,0.0
10058.7,3208,73.5,32.7191614213198,2.9035532994923856,0.0
13816.3,3662,295.9,85.69425923913043,6.603260869565218,0.0
21367.9,6541,541.0,74.60554748201439,5.532374100719425,0.0
8333.8,2626,83.0,27.33715833333333,2.5185185185185186,0.0
24008.5,10938,669.1,53.12736193548387,4.909677419354839,0.0
37.9,15,0.0,15.224992134831462,1.7191011235955056,0.0
10834.0,3392,242.0,44.45545136986301,3.0136986301369864,1.0
2389.9,900,16.1,10.503561538461538,2.0384615384615383,0.0
13371.0,4507,157.6,49.3882,3.730769230769231,0.0
10733.9,3665,189.4,35.89793122807018,3.0,1.0
14921.0,5091,319.9,29.195438216560508,2.394904458598726,0.0
2982.0,1246,110.0,33.352265263157896,3.594736842105263,1.0
20010.3,5962,36.0,74.60554748201439,5.532374100719425,0.0
10282.4,3851,189.8,35.51523975903615,3.108433734939759,1.0
22343.0,7142,172.7,49.3882,3.730769230769231,0.0
17990.0,10808,1646.4,32.60410541516246,2.9025270758122743,0.0
28064.0,14350,1799.0,33.0503197740113,2.4293785310734464,0.0
9819.0,3542,90.0,35.00285864197531,4.203703703703703,0.0
15094.3,4253,52.0,49.88999083333333,4.204166666666667,0.0
6021.1,2403,36.5,35.51523975903615,3.108433734939759,1.0
10412.0,3105,177.4,34.366773202614375,2.7973856209150325,0.0
11543.2,3778,105.0,56.77293787878788,5.303030303030303,1.0
8856.7,3363,21.3,23.380741666666665,1.9583333333333333,0.0
14214.4,4103,93.6,22.02987234042553,2.3085106382978724,0.0
17159.1,5115,221.0,42.844456056338025,3.352112676056338,0.0
15285.6,4244,110.6,85.69425923913043,6.603260869565218,0.0
7871.9,2644,0.0,21.73993956043956,2.3461538461538463,0.0
10626.9,3139,84.0,54.92121412429378,4.203389830508475,0.0
7114.1,2849,29.0,26.86536751592357,2.738853503184713,0.0
6691.8,2468,61.0,40.37502978723405,3.7163120567375887,1.0
6030.5,2090,102.0,31.66878714285714,3.1,0.0
10015.8,2684,24.9,42.844456056338025,3.352112676056338,0.0
5556.2,1982,11.6,53.12736193548387,4.909677419354839,0.0
6475.8,2636,65.9,24.53331090909091,2.390909090909091,0.0
1461.8,3858,0.0,25.65949918032787,2.819672131147541,1.0
7433.5,3299,397.0,29.39113129251701,2.3537414965986394,0.0
23256.9,14755,1959.0,26.997299014778324,2.5467980295566504,0.0
11040.0,2853,112.0,42.844456056338025,3.352112676056338,0.0
14136.0,3954,91.6,85.69425923913043,6.603260869565218,0.0
9910.1,3670,218.0,28.338354444444445,2.3222222222222224,0.0
3952.5,1411,0.0,33.352265263157896,3.594736842105263,1.0
11942.6,3898,428.0,49.44068368794326,4.404255319148936,0.0
967.4,345,2.1,35.51523975903615,3.108433734939759,1.0
10062.9,3238,55.0,36.79205359477124,3.117647058823529,0.0
13004.5,4055,149.6,23.269285263157897,2.205263157894737,0.0
5529.5,1470,92.0,28.59654,2.031578947368421,0.0
14466.8,7803,694.3,28.74646322580645,2.832258064516129,1.0
9641.6,3445,13.4,24.43524147465438,2.3317972350230414,0.0
6679.2,1798,60.7,22.38862075471698,1.981132075471698,0.0
7854.5,2985,15.2,35.00285864197531,4.203703703703703,0.0
12760.0,4392,468.0,27.563100925925923,2.1296296296296298,1.0
10876.4,3992,368.7,49.44068368794326,4.404255319148936,0.0
2179.7,776,6.0,56.77293787878788,5.303030303030303,1.0
15271.8,3562,196.0,28.59654,2.031578947368421,0.0
6214.1,1970,10.0,28.338354444444445,2.3222222222222224,0.0
9361.9,2761,76.6,29.195438216560508,2.394904458598726,0.0
14592.8,4813,220.5,20.43143297297297,2.562162162162162,1.0
1710.0,574,0.0,27.33715833333333,2.5185185185185186,0.0
7629.3,2806,19.0,12.0818875,1.28125,1.0
11792.7,3567,132.0,26.455639781021898,3.062043795620438,0.0
8984.6,2936,65.0,51.48175508474576,3.889830508474576,0.0
13027.9,4029,106.5,53.12736193548387,4.909677419354839,0.0
5535.9,1907,23.4,12.06235,2.0476190476190474,1.0
10120.2,8464,1277.0,26.997299014778324,2.5467980295566504,0.0
8044.4,3487,208.2,22.89576303317536,2.3696682464454977,0.0
10005.0,3904,456.0,27.996817535545024,2.720379146919431,0.0
9064.2,3088,11.8,31.06644216216216,3.1135135135135137,1.0
34643.0,11584,800.0,26.997299014778324,2.5467980295566504,0.0
2116.4,816,0.0,31.06644216216216,3.1135135135135137,1.0
20044.8,7227,288.4,17.082857,1.92,1.0
14466.1,12396,1207.4,32.334054651162795,2.9186046511627906,0.0
6935.2,5201,33.0,25.767520512820514,2.9786324786324787,0.0
7149.8,2545,0.0,20.43143297297297,2.562162162162162,1.0
11639.0,3480,197.0,32.60410541516246,2.9025270758122743,0.0
14005.1,3426,80.0,85.69425923913043,6.603260869565218,0.0
5150.5,1791,13.4,15.766571551724136,2.0258620689655173,1.0
8748.0,2761,25.0,32.60410541516246,2.9025270758122743,0.0
12210.9,3771,102.5,21.512436697247704,2.293577981651376,1.0
19772.4,8061,996.2,49.11117622377622,4.65034965034965,0.0
22253.7,10876,1570.0,34.219524175824176,2.5824175824175826,0.0
15899.0,5772,414.0,44.45545136986301,3.0136986301369864,1.0
9020.0,2911,46.0,23.380741666666665,1.9583333333333333,0.0
21324.9,6569,188.5,49.3882,3.730769230769231,0.0
17120.1,9058,1344.0,33.0503197740113,2.4293785310734464,0.0
8514.7,2424,77.0,53.43195760869565,6.467391304347826,0.0
8593.9,2731,0.0,35.00285864197531,4.203703703703703,0.0
9001.3,3337,104.2,21.00241,2.325,1.0
6780.0,4863,1162.3,49.11117622377622,4.65034965034965,0.0
7892.6,3192,81.8,35.51523975903615,3.108433734939759,1.0
7686.1,2293,252.5,34.366773202614375,2.7973856209150325,0.0
9898.5,2961,35.0,25.767520512820514,2.9786324786324787,0.0
14071.9,5286,339.0,42.844456056338025,3.352112676056338,0.0
15224.7,4227,121.0,42.844456056338025,3.352112676056338,0.0
11834.0,3640,44.0,33.0503197740113,2.4293785310734464,0.0
10297.3,3351,27.0,26.455639781021898,3.062043795620438,0.0
7412.0,3405,432.4,22.02987234042553,2.3085106382978724,0.0
8695.0,2918,97.0,35.52483238434164,2.6334519572953736,0.0
4813.4,1165,19.6,32.11783384615385,2.292307692307692,0.0
7815.6,2270,79.0,26.820742545454547,2.3854545454545453,0.0
4774.4,1721,19.0,15.657205555555556,2.1333333333333333,0.0
13713.1,4438,372.8,31.59922336065574,2.2991803278688523,0.0
8036.4,2534,111.0,56.77293787878788,5.303030303030303,1.0
10267.3,3025,58.0,32.520438834951456,2.495145631067961,0.0
13636.5,4720,110.1,49.3882,3.730769230769231,0.0
11400.0,3722,0.0,31.06644216216216,3.1135135135135137,1.0
6006.0,1828,65.6,27.563100925925923,2.1296296296296298,1.0
8165.0,2887,69.0,24.43524147465438,2.3317972350230414,0.0
7997.1,2907,68.7,49.3882,3.730769230769231,0.0
14215.2,4802,108.5,33.15076637931034,2.293103448275862,1.0
1311.0,463,24.4,31.66878714285714,3.1,0.0
12243.4,3381,46.0,54.92121412429378,4.203389830508475,0.0
4847.4,1752,53.7,32.18479830508475,3.0338983050847457,1.0
8294.0,2991,97.8,29.195438216560508,2.394904458598726,0.0
8748.5,3181,109.0,35.52483238434164,2.6334519572953736,0.0
9040.2,2286,211.0,36.79205359477124,3.117647058823529,0.0
12100.2,3628,61.0,36.79205359477124,3.117647058823529,0.0
15393.0,13560,1194.0,32.60410541516246,2.9025270758122743,0.0
11357.3,3860,89.5,21.128724242424244,2.242424242424242,0.0
18366.5,5063,221.6,22.89576303317536,2.3696682464454977,0.0
10326.2,3762,230.6,40.37502978723405,3.7163120567375887,1.0
8225.2,3827,91.2,49.3882,3.730769230769231,0.0
14722.8,5573,170.5,49.3882,3.730769230769231,0.0
12468.1,4115,94.0,33.0503197740113,2.4293785310734464,0.0
7814.0,2686,231.0,34.366773202614375,2.7973856209150325,0.0
7760.2,2774,102.8,49.3882,3.730769230769231,0.0
6991.0,2616,115.3,33.352265263157896,3.594736842105263,1.0
15500.0,4448,373.8,35.00285864197531,4.203703703703703,0.0
13993.6,4207,327.0,31.59922336065574,2.2991803278688523,0.0
10699.7,3251,80.0,54.92121412429378,4.203389830508475,0.0
9503.7,3762,213.0,38.574932,3.4,1.0
20337.0,6453,180.9,35.51523975903615,3.108433734939759,1.0
18002.1,5626,125.6,53.12736193548387,4.909677419354839,0.0
27437.0,18060,1994.0,33.0503197740113,2.4293785310734464,0.0
8054.9,2692,19.2,35.89793122807018,3.0,1.0
14840.1,3720,32.0,85.69425923913043,6.603260869565218,0.0
42600.8,12214,144.0,49.3882,3.730769230769231,0.0
10140.0,3284,88.3,21.512436697247704,2.293577981651376,1.0
8644.6,2950,93.5,49.3882,3.730769230769231,0.0
8327.6,2836,59.0,26.997299014778324,2.5467980295566504,0.0
17817.0,7462,580.0,32.84034026845637,2.7583892617449663,0.0
10394.3,3755,27.0,26.86536751592357,2.738853503184713,0.0
7552.9,2149,74.4,26.961164383561645,2.8767123287671232,0.0
7225.0,2391,136.4,31.66878714285714,3.1,0.0
12825.8,3998,153.2,31.59922336065574,2.2991803278688523,0.0
11709.3,3325,67.9,85.69425923913043,6.603260869565218,0.0
13232.7,14045,637.6,56.77293787878788,5.303030303030303,1.0
8748.1,2996,35.0,24.43524147465438,2.3317972350230414,0.0
43329.0,14715,257.0,31.66878714285714,3.1,0.0
11013.7,3623,32.0,54.92121412429378,4.203389830508475,0.0
3976.0,2386,183.4,31.66878714285714,3.1,0.0
42538.9,11719,114.6,26.961164383561645,2.8767123287671232,0.0
7459.9,2445,0.0,35.51523975903615,3.108433734939759,1.0
8288.2,1556,29.8,85.69425923913043,6.603260869565218,0.0
8343.8,2522,0.0,21.73993956043956,2.3461538461538463,0.0
5056.2,1972,12.9,27.996817535545024,2.720379146919431,0.0
14107.7,4444,66.2,21.60202677165354,1.8267716535433072,0.0
16580.3,6362,74.4,17.082857,1.92,1.0
3458.5,4788,0.0,25.65949918032787,2.819672131147541,1.0
21828.0,7954,465.9,35.52483238434164,2.6334519572953736,0.0
15212.0,4216,49.0,49.11117622377622,4.65034965034965,0.0
9530.0,2768,180.9,34.366773202614375,2.7973856209150325,0.0
21060.0,10152,1539.5,33.352265263157896,3.594736842105263,1.0
6682.2,2683,33.4,12.78407162162162,2.0945945945945947,0.0
9638.9,2971,55.6,34.366773202614375,2.7973856209150325,0.0
5055.2,1494,26.0,53.43195760869565,6.467391304347826,0.0
10271.1,3604,134.0,26.455639781021898,3.062043795620438,0.0
8608.8,3194,81.0,26.820742545454547,2.3854545454545453,0.0
12290.0,4374,176.8,35.51523975903615,3.108433734939759,1.0
44580.7,22766,2572.0,35.52483238434164,2.6334519572953736,0.0
9036.5,3292,33.0,21.75020289855072,2.2028985507246377,0.0
16067.0,6159,562.0,27.563100925925923,2.1296296296296298,1.0
41908.6,26539,2254.0,26.86536751592357,2.738853503184713,0.0
1900.6,771,4.7,10.97838409090909,1.6590909090909092,1.0
13247.9,4153,226.7,29.195438216560508,2.394904458598726,0.0
9364.1,2909,25.0,25.767520512820514,2.9786324786324787,0.0
10180.9,3605,42.5,30.5978247706422,3.027522935779817,1.0
15197.5,4683,448.2,31.59922336065574,2.2991803278688523,0.0
11007.0,4714,380.5,33.352265263157896,3.594736842105263,1.0
12598.4,3859,226.6,29.195438216560508,2.394904458598726,0.0
14333.5,4309,230.0,33.29610535714286,2.946428571428572,0.0
16044.9,5067,203.9,34.08691495327103,2.7009345794392523,0.0
12111.1,4060,194.2,31.06644216216216,3.1135135135135137,1.0
15619.0,5224,159.0,38.18772439024391,3.642276422764228,0.0
8646.8,3274,65.5,35.51523975903615,3.108433734939759,1.0
11346.5,4271,217.0,28.338354444444445,2.3222222222222224,0.0
13843.8,4868,356.0,32.520438834951456,2.495145631067961,0.0
3697.0,1226,12.7,35.00285864197531,4.203703703703703,0.0
9234.1,3096,0.0,35.51523975903615,3.108433734939759,1.0
11449.0,4324,167.0,26.820742545454547,2.3854545454545453,0.0
2216.3,552,0.0,56.77293787878788,5.303030303030303,1.0
17150.0,5483,80.0,44.45545136986301,3.0136986301369864,1.0
12852.3,4132,213.4,32.334054651162795,2.9186046511627906,0.0
7266.4,2065,27.8,28.74646322580645,2.832258064516129,1.0
9352.7,4713,328.0,10.97838409090909,1.6590909090909092,1.0
5165.2,2314,323.3,42.844456056338025,3.352112676056338,0.0
17057.0,5142,21.0,49.88999083333333,4.204166666666667,0.0
10832.5,4179,57.4,21.512436697247704,2.293577981651376,1.0
8872.5,2736,22.1,23.269285263157897,2.205263157894737,0.0
8876.6,2872,66.6,15.224992134831462,1.7191011235955056,0.0
14769.0,4212,199.7,53.12736193548387,4.909677419354839,0.0
445.4,4506,0.0,34.012607547169814,2.3867924528301887,0.0
10007.9,4213,140.7,21.00241,2.325,1.0
32400.3,11352,740.0,35.89793122807018,3.0,1.0
5133.3,1570,54.0,25.91007640449438,2.6741573033707864,0.0
7726.5,2402,82.7,35.00285864197531,4.203703703703703,0.0
7682.7,2518,0.0,21.73993956043956,2.3461538461538463,0.0
12503.8,3524,74.6,32.7191614213198,2.9035532994923856,0.0
12227.5,3787,68.0,53.43195760869565,6.467391304347826,0.0
15093.7,5888,279.9,56.77293787878788,5.303030303030303,1.0
10031.6,3709,41.3,40.37502978723405,3.7163120567375887,1.0
11190.6,3805,187.8,31.06644216216216,3.1135135135135137,1.0
4681.1,1436,16.7,53.42917714285715,3.4761904761904763,0.0
15005.4,5059,191.0,56.77293787878788,5.303030303030303,1.0
13405.5,3753,76.0,85.69425923913043,6.603260869565218,0.0
7497.7,2542,76.5,49.3882,3.730769230769231,0.0
10083.7,2947,219.0,42.844456056338025,3.352112676056338,0.0
13585.0,4859,325.6,31.798629213483142,3.0,0.0
31006.0,17181,1670.0,54.92121412429378,4.203389830508475,0.0
11309.0,3941,236.0,51.48175508474576,3.889830508474576,0.0
8946.6,3150,38.0,49.3882,3.730769230769231,0.0
10012.3,2974,67.0,34.012607547169814,2.3867924528301887,0.0
7501.0,2330,82.9,31.59922336065574,2.2991803278688523,0.0
6527.0,2651,49.4,49.11117622377622,4.65034965034965,0.0
4197.6,1530,32.1,26.155980451127817,2.5864661654135337,
9733.9,3841,88.7,32.18479830508475,3.0338983050847457,1.0
7847.0,2410,50.0,49.11117622377622,4.65034965034965,0.0
12876.7,3667,81.2,35.89793122807018,3.0,1.0
3383.0,1017,0.0,33.352265263157896,3.594736842105263,1.0
19760.3,4735,57.2,85.69425923913043,6.603260869565218,0.0
11579.0,7418,811.0,30.5978247706422,3.027522935779817,1.0
10789.1,2597,115.3,26.961164383561645,2.8767123287671232,0.0
5455.5,2013,23.7,12.064848920863309,1.6978417266187051,1.0
10011.2,2861,172.0,42.844456056338025,3.352112676056338,0.0
11526.1,3653,23.0,23.380741666666665,1.9583333333333333,0.0
9740.3,3774,197.0,74.60554748201439,5.532374100719425,0.0
17174.4,5330,631.0,26.820742545454547,2.3854545454545453,0.0
8423.9,3341,326.9,32.7191614213198,2.9035532994923856,0.0
8945.8,3086,367.6,31.59922336065574,2.2991803278688523,0.0
10632.7,3154,123.0,49.44068368794326,4.404255319148936,0.0
8954.1,2901,306.0,36.79205359477124,3.117647058823529,0.0
12137.0,3805,74.0,23.354564705882357,2.0,0.0
11832.9,4160,200.0,28.338354444444445,2.3222222222222224,0.0
6115.5,2439,26.0,26.86536751592357,2.738853503184713,0.0
8158.8,2206,51.9,35.89793122807018,3.0,1.0
16605.2,4838,129.0,31.59922336065574,2.2991803278688523,0.0
16100.5,4839,70.0,34.08691495327103,2.7009345794392523,0.0
7538.4,2901,52.4,40.37502978723405,3.7163120567375887,1.0
5534.0,1727,67.3,31.798629213483142,3.0,0.0
22797.8,29590,1557.0,21.128724242424244,2.242424242424242,0.0
9941.4,3565,41.0,38.18772439024391,3.642276422764228,0.0
25064.8,10352,1079.4,33.0503197740113,2.4293785310734464,0.0
12668.9,4199,127.4,21.128724242424244,2.242424242424242,0.0
1477.7,547,0.0,21.128724242424244,2.242424242424242,0.0
7021.6,2652,23.3,26.455639781021898,3.062043795620438,0.0
7899.0,2687,21.5,29.39113129251701,2.3537414965986394,0.0
10370.0,2940,0.0,28.338354444444445,2.3222222222222224,0.0
12928.8,3730,46.0,54.92121412429378,4.203389830508475,0.0
8491.5,3439,268.8,16.2522243697479,1.915966386554622,1.0
13083.0,4734,42.4,35.51523975903615,3.108433734939759,1.0
1540.8,550,2.0,26.455639781021898,3.062043795620438,0.0
8051.5,2679,69.1,49.3882,3.730769230769231,0.0
15192.6,5363,262.0,21.60202677165354,1.8267716535433072,0.0
14639.0,6455,333.0,30.5978247706422,3.027522935779817,1.0
17588.3,5991,200.4,35.51523975903615,3.108433734939759,1.0
12764.4,4149,409.0,42.844456056338025,3.352112676056338,0.0
1665.5,478,13.0,44.45545136986301,3.0136986301369864,1.0
11075.7,4045,327.6,22.02987234042553,2.3085106382978724,0.0
14625.5,4147,85.3,85.69425923913043,6.603260869565218,0.0
10062.2,2589,22.0,24.53331090909091,2.390909090909091,0.0
11513.8,3823,86.4,26.86536751592357,2.738853503184713,0.0
13283.6,4435,110.1,49.3882,3.730769230769231,0.0
9748.0,2898,168.6,16.10456875,1.421875,0.0
8844.8,3419,59.5,16.2522243697479,1.915966386554622,1.0
12801.0,3937,251.8,49.11117622377622,4.65034965034965,0.0
14452.5,4762,187.0,21.128724242424244,2.242424242424242,0.0
7210.3,3116,108.0,51.48175508474576,3.889830508474576,0.0
12312.1,3520,103.0,31.59922336065574,2.2991803278688523,0.0
12893.0,4142,241.3,31.798629213483142,3.0,0.0
8664.7,2385,23.4,31.59922336065574,2.2991803278688523,0.0
17009.7,5833,307.1,21.60202677165354,1.8267716535433072,0.0
12923.1,4426,44.0,56.77293787878788,5.303030303030303,1.0
10658.5,3264,128.0,56.77293787878788,5.303030303030303,1.0
10253.9,3753,264.4,22.02987234042553,2.3085106382978724,0.0
12105.4,3916,0.0,21.73993956043956,2.3461538461538463,0.0
11100.7,3555,310.0,42.844456056338025,3.352112676056338,0.0
12739.4,3652,93.8,29.195438216560508,2.394904458598726,0.0
9230.0,2998,14.2,25.767520512820514,2.9786324786324787,0.0
7766.8,5493,759.6,32.334054651162795,2.9186046511627906,0.0
10033.7,2280,40.0,22.89576303317536,2.3696682464454977,0.0
7006.3,2489,67.8,35.89793122807018,3.0,1.0
13024.0,4761,536.6,25.94252777777778,2.287037037037037,0.0
7352.0,2401,36.5,35.89793122807018,3.0,1.0
14785.8,5321,130.0,16.821094690265486,1.5575221238938053,1.0
6177.7,1679,0.0,18.62444461538461,1.646153846153846,0.0
11444.0,11916,821.0,30.5978247706422,3.027522935779817,1.0
6701.2,2285,1.0,15.657205555555556,2.1333333333333333,0.0
9008.2,3198,54.0,74.60554748201439,5.532374100719425,0.0
4008.3,1412,10.0,32.60410541516246,2.9025270758122743,0.0
10213.2,3450,25.0,56.77293787878788,5.303030303030303,1.0
10043.7,3836,162.0,32.84034026845637,2.7583892617449663,0.0
7302.8,2443,29.0,39.80332666666666,3.097435897435897,0.0
10980.8,3549,37.8,29.195438216560508,2.394904458598726,0.0
4165.0,1280,0.0,49.11117622377622,4.65034965034965,0.0
14578.0,4993,322.0,44.45545136986301,3.0136986301369864,1.0
1062.5,242,0.0,22.02987234042553,2.3085106382978724,0.0
14672.7,5218,191.4,18.62444461538461,1.646153846153846,0.0
2555.6,940,0.0,20.846510169491523,2.016949152542373,0.0
24015.5,6845,101.3,53.12736193548387,4.909677419354839,0.0
3780.5,1226,68.0,53.12736193548387,4.909677419354839,0.0
11019.9,4525,464.8,31.59922336065574,2.2991803278688523,0.0
13966.0,3729,165.9,42.844456056338025,3.352112676056338,0.0
8278.0,3257,61.0,31.66878714285714,3.1,0.0
21704.8,7319,627.0,74.60554748201439,5.532374100719425,0.0
12362.4,3531,295.0,26.455639781021898,3.062043795620438,0.0
12184.3,4323,24.0,35.51523975903615,3.108433734939759,1.0
13019.0,3922,316.8,33.29610535714286,2.946428571428572,0.0
24043.9,10337,1434.0,44.45545136986301,3.0136986301369864,1.0
14793.1,5231,31.9,16.2522243697479,1.915966386554622,1.0
30342.7,9289,709.8,42.844456056338025,3.352112676056338,0.0
8340.0,2700,23.0,74.60554748201439,5.532374100719425,0.0
10075.6,8910,817.2,32.334054651162795,2.9186046511627906,0.0
24003.2,8639,191.4,40.37502978723405,3.7163120567375887,1.0
7540.0,2997,53.0,9.48344680851064,1.25531914893617,0.0
